2.812	-8078.342
2.855	-8126.979
2.748	-8082.523
2.786	-8048.627
2.751	-8186.616
2.662	-8153.378
2.756	-8166.534
2.833	-8134.922
2.826	-8102.121
2.629	-8107.687
2.630	-8109.349
2.520	-8101.027
2.766	-8010.934
2.770	-8067.147
2.689	-8030.654
2.627	-8111.170
2.804	-8126.713
2.789	-8081.418
2.778	-8135.914
2.810	-8072.918
2.853	-8042.285
2.851	-8081.055
2.789	-8098.609
2.636	-8065.479
2.631	-8070.531
2.652	-8022.183
2.669	-8051.261
2.727	-8040.735
2.608	-8056.669
2.676	-8039.451
2.763	-8113.290
2.755	-8138.502
2.653	-8089.050
2.632	-8151.317
2.730	-8159.770
2.750	-8148.427
2.658	-8129.063
2.677	-8125.439
2.686	-8142.854
2.698	-8127.031
2.813	-8041.761
2.867	-8089.976
2.743	-8092.868
2.724	-8078.687
2.614	-8121.570
2.656	-8093.828
2.634	-8099.405
2.560	-8029.300
2.708	-8131.210
2.849	-8096.099
2.820	-8150.351
2.793	-8082.917
2.688	-8089.704
2.762	-8137.560
2.698	-8100.205
2.658	-8079.972
2.754	-8068.699
2.705	-8130.372
2.775	-8119.049
2.702	-8091.732
2.665	-8125.893
2.690	-8090.670
2.701	-8112.501
2.700	-8099.611
2.787	-8103.335
2.756	-8105.147
2.734	-8094.854
2.770	-8083.588
2.602	-8128.463
2.633	-8148.680
2.618	-8086.266
2.606	-8091.929
2.515	-8098.048
2.505	-8111.214
2.468	-8088.352
2.645	-8105.727
2.500	-8167.991
2.537	-8129.839
2.485	-8182.082
2.770	-8156.290
2.841	-8185.875
2.776	-8204.042
2.757	-8197.411
2.700	-8205.570
2.640	-8222.425
2.683	-8152.738
2.673	-8196.786
2.589	-8167.304
2.756	-8208.092
2.591	-8146.944
2.678	-8170.267
2.808	-8242.042
2.660	-8204.268
2.678	-8216.893
2.637	-8153.091
2.575	-8219.000
2.650	-8177.899
2.640	-8159.137
2.689	-8182.085
2.707	-8182.805
2.663	-8134.269
2.612	-8131.716
2.471	-8164.745
2.470	-8147.068
2.491	-8166.303
2.570	-8135.489
2.518	-8148.000
2.495	-8178.261
2.586	-8211.798
2.556	-8218.787
2.632	-8235.110
2.600	-8186.591
2.658	-8188.326
2.591	-8214.469
2.607	-8125.129
2.585	-8155.173
2.562	-8194.643
2.603	-8138.867
2.601	-8173.595
2.758	-8194.723
2.584	-8161.589
2.576	-8191.485
2.580	-8195.459
2.543	-8143.919
2.525	-8182.167
2.505	-8194.763
2.524	-8151.526
2.603	-8209.056
2.601	-8226.455
2.569	-8176.802
2.552	-8166.369
2.563	-8169.669
2.516	-8132.889
2.509	-8083.450
2.461	-8118.393
2.507	-8108.219
2.536	-8150.191
2.527	-8170.795
2.495	-8129.296
2.503	-8097.618
2.561	-8080.705
2.567	-8081.275
2.514	-8107.309
2.538	-8162.135
2.495	-8189.032
2.449	-8182.100
2.410	-8170.162
2.447	-8087.811
2.403	-8132.734
2.452	-8120.882
2.410	-8184.955
2.395	-8152.435
